,Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total)
1182,Jeff Adrien,2014-15,82,18.938,73,1.055,433
1183,Larry Nance Jr.,2015-16,82,3.306,74,0.973,2480
1184,Christian Wood,2018-19,82,14.828,69,0.971,553
1185,Josh McRoberts,2016-17,81,11.219,67,1.015,722
1186,Darius Bazley,2019-20,81,3.120,70,1.070,2596
1187,Jason Smith,2018-19,81,19.853,69,0.843,408
1188,Tobias Harris,2020-21,80,1.585,74,1.068,5046
1189,Giannis Antetokounmpo,2014-15,80,1.524,67,0.821,5250
1190,Michael Kidd-Gilchrist,2018-19,80,3.292,69,1.087,2430
1191,Harrison Barnes,2018-19,80,1.509,71,0.817,5301
1192,Jared Dudley,2018-19,79,2.969,70,0.986,2661
1193,Rodions Kurucs,2019-20,79,4.950,68,0.971,1596
1194,Andre Iguodala,2020-21,79,2.819,71,0.704,2802
1195,Skal Labissiere,2016-17,79,6.551,70,1.014,1206
1196,T.J. Leaf,2019-20,78,16.525,72,0.736,472
1197,Tyler Zeller,2018-19,78,40.625,69,0.942,192
1198,James Harden,2020-21,78,2.000,70,0.886,3900
1199,Al-Farouq Aminu,2014-15,78,2.558,70,0.686,3049
1200,Jon Leuer,2017-18,78,27.465,69,0.652,284
1201,Cameron Oliver,2020-21,77,42.308,69,1.157,182
1202,Jordan Mickey,2017-18,77,14.077,67,0.881,547
1203,Jon Leuer,2013-14,77,6.175,64,0.985,1247
1204,Sasha Kaun,2015-16,76,40.642,67,0.926,187
1205,LeBron James,2017-18,76,0.962,68,0.853,7899
1206,Sam Dekker,2016-17,76,2.540,66,1.104,2992
1207,Harrison Barnes,2015-16,76,1.342,68,0.870,5663
1208,Tacko Fall,2020-21,76,27.143,73,0.890,280
1209,Tobias Harris,2014-15,76,1.664,68,1.074,4568
1210,Norvel Pelle,2020-21,75,44.118,66,0.727,170
1211,Patrick Patterson,2019-20,75,4.488,64,0.750,1671
1212,Jerami Grant,2014-15,75,2.717,67,0.897,2760
1213,Brendan Haywood,2014-15,75,31.915,63,0.730,235
1214,Darius Bazley,2020-21,75,2.090,68,0.853,3589
1215,Zion Williamson,2019-20,75,5.158,65,1.062,1454
1216,LeBron James,2016-17,74,1.054,68,0.826,7020
1217,Jaylen Hoard,2020-21,74,11.028,62,1.065,671
1218,Nikola Mirotic,2015-16,74,2.263,61,0.839,3270
1219,Guerschon Yabusele,2018-19,74,13.504,70,0.861,548
1220,Ryan Kelly,2014-15,74,3.140,67,0.821,2357
1221,Harrison Barnes,2020-21,73,1.677,66,1.076,4353
1222,Harrison Barnes,2017-18,73,1.400,62,0.937,5214
1223,Tobias Harris,2019-20,72,1.356,61,0.951,5308
1224,Rui Hachimura,2020-21,72,1.653,65,1.106,4356
1225,Tobias Harris,2015-16,72,1.405,63,1.079,5123
1226,Chris Kaman,2015-16,71,25.448,58,0.780,279
1227,Jabari Parker,2014-15,71,4.853,58,0.833,1463
1228,Harrison Barnes,2019-20,70,1.368,61,1.000,5116
1229,Al-Farouq Aminu,2015-16,70,1.282,67,1.104,5462
1230,P.J. Tucker,2016-17,69,1.413,59,1.000,4883
1231,Chris Andersen,2016-17,69,30.804,61,0.885,224
1232,Johnathan Motley,2018-19,69,20.659,57,0.877,334
1233,Darrell Arthur,2017-18,69,23.630,61,1.082,292
1234,Jonas Jerebko,2015-16,69,2.541,61,0.885,2715
1235,Lou Amundson,2015-16,69,17.557,59,0.754,393
1236,Aaron Gordon,2017-18,69,1.758,61,0.705,3924
1237,Nazr Mohammed,2014-15,69,25.843,62,0.921,267
1238,Kyle Kuzma,2019-20,68,1.624,61,1.129,4187
1239,Jalen McDaniels,2020-21,68,3.666,61,0.934,1855
1240,DeJuan Blair,2014-15,68,18.785,55,1.071,362
1241,Trevor Ariza,2020-21,68,3.579,62,0.694,1900
1242,Jeff Green,2015-16,68,1.459,57,0.879,4660
1243,Anthony Tolliver,2015-16,67,2.524,58,1.067,2654
1244,Jared Dudley,2016-17,67,2.392,56,0.696,2801
1245,Ersan Ilyasova,2020-21,67,22.408,60,0.803,299
1246,Matt Bonner,2013-14,67,4.254,58,0.759,1575
1247,Marcus Morris Sr.,2014-15,67,1.641,57,1.053,4083
1248,Kevin Durant,2017-18,67,1.034,57,0.672,6479
1249,Al Harrington,2013-14,66,6.232,57,0.881,1059
1250,Mamadi Diakite,2020-21,65,17.060,61,0.672,381
1251,Jimmy Butler,2020-21,65,1.707,59,0.864,3808
1252,Chris Boucher,2018-19,64,18.028,55,0.909,355
1253,Josh McRoberts,2014-15,64,11.679,47,0.792,548
1254,Nathan Knight,2020-21,64,10.903,55,0.964,587
1255,Davis Bertans,2016-17,64,3.540,59,0.881,1808
1256,Derrick Williams,2013-14,63,1.773,54,0.800,3554
1257,Dwight Powell,2014-15,63,13.376,56,1.107,471
1258,Arnett Moultrie,2013-14,63,16.195,56,1.069,389
1259,Nemanja Bjelica,2017-18,63,2.211,55,1.069,2850
1260,Wenyen Gabriel,2019-20,63,10.194,51,1.196,618
1261,Matt Barnes,2016-17,63,1.732,54,1.000,3637
1262,Kostas Papanikolaou,2014-15,63,4.013,51,0.679,1570
1263,Jimmy Butler,2019-20,62,1.123,58,0.776,5520
1264,Tobias Harris,2017-18,62,1.156,58,0.828,5363
1265,Obi Toppin,2020-21,62,4.209,54,1.056,1473
1266,James Johnson,2020-21,62,2.843,51,1.096,2181
1267,Ben Simmons,2017-18,62,0.977,53,0.962,6345
1268,Christian Wood,2016-17,62,30.846,51,0.846,201
1269,LeBron James,2019-20,62,0.979,53,1.170,6330
1270,Devonte' Graham,2020-21,62,1.838,59,0.932,3373
1271,Chris Silva,2020-21,61,31.443,56,1.000,194
1272,Jeff Green,2016-17,61,2.012,59,0.949,3032
1273,James Johnson,2018-19,61,2.581,51,1.019,2363
1274,Joe Johnson,2017-18,61,2.447,57,1.018,2493
1275,Jarnell Stokes,2014-15,61,24.400,49,0.860,250
1276,Nicolo Melli,2020-21,61,5.328,53,1.113,1145
1277,Jaylen Brown,2019-20,61,1.153,53,0.944,5289
1278,Paul Reed,2020-21,60,15.748,51,0.904,381
1279,Wilson Chandler,2019-20,60,3.891,57,0.966,1542
1280,Adreian Payne,2015-16,60,6.289,53,1.038,954
1281,Luke Babbitt,2016-17,60,2.869,53,0.815,2091
1282,Georgios Papagiannis,2017-18,60,24.691,53,1.019,243
1283,Juwan Morgan,2020-21,60,18.809,57,1.000,319
1284,Shawne Williams,2013-14,59,3.915,53,0.849,1507
1285,Ekpe Udoh,2014-15,59,21.455,51,0.792,275
1286,Ray Spalding,2018-19,59,18.971,53,1.204,311
1287,Jeff Ayres,2015-16,59,27.064,48,1.020,218
1288,Nic Claxton,2019-20,58,14.684,50,0.961,395
1289,Jaylen Brown,2020-21,58,1.412,52,0.885,4107
1290,Anthony Tolliver,2018-19,58,2.607,52,0.755,2225
1291,Guerschon Yabusele,2017-18,58,10.376,53,1.132,559
1292,Aaron Gordon,2018-19,58,1.055,52,0.868,5500
1293,Rudy Gay,2018-19,57,1.396,51,0.745,4082
1294,Joel Anthony,2015-16,57,31.492,49,1.102,181
1295,Miles Bridges,2018-19,57,1.640,51,0.608,3476
1296,Damian Jones,2017-18,57,28.358,46,0.922,201
1297,Lou Amundson,2013-14,57,16.056,51,0.808,355
1298,Carl Landry,2013-14,57,12.311,46,1.043,463
1299,Miles Bridges,2019-20,56,1.428,47,1.043,3922
1300,D.J. Wilson,2019-20,56,7.152,44,1.136,783
1301,Kawhi Leonard,2020-21,56,1.279,51,0.961,4377
1302,Jae Crowder,2014-15,56,1.612,47,0.787,3473
1303,Jack Cooley,2014-15,56,31.285,47,0.813,179
1304,Shavlik Randolph,2014-15,56,22.490,51,0.923,249
1305,Jordan Mickey,2016-17,55,17.241,45,1.000,319
1306,Jae Crowder,2016-17,55,0.941,51,1.078,5843
1307,James Harden,2016-17,55,0.796,49,1.020,6911
1308,Maurice Harkless,2016-17,55,1.177,46,0.681,4671
1309,Trey Lyles,2016-17,55,2.473,47,1.085,2224
1310,Derrick Williams,2016-17,55,3.348,50,0.960,1643
1311,Chris McCullough,2015-16,55,7.586,49,1.082,725
1312,Jonathan Isaac,2018-19,54,1.277,46,0.935,4229
1313,Anthony Bennett,2016-17,54,10.588,46,1.000,510
1314,Sekou Doumbouya,2020-21,54,3.087,53,0.962,1749
1315,Damian Jones,2016-17,54,25.472,40,1.119,212
1316,LeBron James,2014-15,54,0.859,50,1.240,6285
1317,Jae Crowder,2017-18,54,1.102,44,0.600,4899
1318,Cristiano Felicio,2020-21,54,32.143,39,0.846,168
1319,Derrick Jones Jr.,2019-20,54,1.792,46,1.087,3013
1320,Daniel Oturu,2020-21,53,15.680,46,0.938,338
1321,Juancho Hernangomez,2019-20,53,2.979,49,1.102,1779
1322,Harrison Barnes,2013-14,53,1.143,49,1.000,4638
1323,Johnny O'Bryant III,2014-15,53,7.496,45,1.022,707
1324,Jabari Parker,2017-18,53,2.876,48,0.938,1843
1325,Taurean Prince,2019-20,53,1.366,45,0.848,3880
1326,Mikal Bridges,2019-20,53,1.253,44,1.045,4230
1327,Joel Anthony,2016-17,53,19.343,49,0.647,274
1328,Chase Budinger,2014-15,53,2.092,46,0.813,2534
1329,Johnny O'Bryant III,2015-16,53,3.240,48,0.917,1636
1330,Danuel House Jr.,2019-20,53,1.140,50,0.940,4650
1331,James Harden,2017-18,53,0.835,48,0.854,6347
1332,Jae Crowder,2015-16,53,1.047,47,0.681,5061
1333,Sam Dekker,2017-18,52,2.840,49,0.776,1831
1334,Jabari Parker,2016-17,52,1.522,45,0.848,3416
1335,Jared Sullinger,2016-17,52,23.423,44,1.091,222
1336,Blake Griffin,2019-20,52,5.366,46,0.891,969
1337,Admiral Schofield,2019-20,52,6.851,49,1.260,759
1338,Jonas Jerebko,2013-14,52,3.611,50,0.900,1440
1339,Troy Brown Jr.,2019-20,52,1.377,47,0.915,3776
1340,Drew Gooden,2015-16,52,8.333,47,0.851,624
1341,Anthony Tolliver,2017-18,51,1.458,44,1.045,3498
1342,Jack Cooley,2017-18,51,31.481,41,0.721,162
1343,Tibor Pleiss,2015-16,51,31.875,42,0.667,160
1344,Thanasis Antetokounmpo,2020-21,51,3.947,43,0.935,1292
1345,Juwan Morgan,2019-20,51,11.359,47,1.149,449
1346,Anderson Varejao,2016-17,51,26.154,40,0.800,195
1347,Shayne Whittington,2014-15,51,25.000,42,0.930,204
1348,Udonis Haslem,2018-19,51,31.098,48,0.875,164
1349,Jerami Grant,2016-17,51,1.535,48,0.979,3322
1350,Marcus Morris Sr.,2019-20,50,1.061,47,1.128,4712
1351,Derrick Williams,2015-16,50,1.793,43,0.907,2788
1352,Ben Simmons,2020-21,50,1.052,42,1.310,4751
1353,Justise Winslow,2017-18,50,1.401,47,0.830,3569
1354,Ryan Kelly,2015-16,50,5.285,44,0.909,946
1355,Derrick Jones Jr.,2018-19,50,2.163,43,0.837,2312
1356,Semi Ojeleye,2020-21,50,2.548,46,0.979,1962
1357,Luc Mbah a Moute,2016-17,50,1.247,44,1.136,4010
1358,LeBron James,2013-14,50,0.729,44,0.932,6857
1359,Marcus Morris Sr.,2013-14,50,1.403,42,0.929,3564
1360,Wesley Johnson,2013-14,50,1.084,45,0.956,4613
1361,Andrew Wiggins,2020-21,50,0.969,45,0.933,5160
1362,Alen Smailagic,2020-21,50,27.624,43,0.886,181
1363,Alex Poythress,2018-19,49,7.424,43,0.818,660
1364,Georges Niang,2020-21,49,1.855,37,0.892,2641
1365,Mike Scott,2019-20,49,1.955,45,0.978,2506
1366,Paul George,2020-21,48,0.938,43,0.884,5120
1367,KZ Okpala,2020-21,48,5.363,41,0.905,895
1368,Henry Walker,2014-15,48,3.954,42,0.905,1214
1369,Vince Carter,2018-19,48,1.667,43,0.884,2880
1370,Jeremy Evans,2014-15,48,9.677,39,0.525,496
1371,Henry Ellenson,2017-18,48,7.284,43,1.140,659
1372,Jarell Martin,2016-17,48,4.290,42,0.886,1119
1373,Rudy Gay,2014-15,48,1.002,41,0.860,4790
1374,Deyonta Davis,2018-19,47,18.504,46,0.913,254
1375,Vince Carter,2019-20,47,2.557,40,0.675,1838
1376,Keldon Johnson,2020-21,47,1.148,42,0.714,4094
1377,Chimezie Metu,2019-20,47,21.860,39,1.250,215
1378,Josh Jackson,2018-19,47,1.131,40,0.875,4157
1379,Jaden McDaniels,2020-21,47,1.481,43,1.023,3173
1380,Thomas Bryant,2017-18,47,31.757,36,1.027,148
1381,Hedo Turkoglu,2013-14,47,5.575,42,0.884,843
1382,Robbie Hummel,2014-15,47,3.289,43,1.093,1429
1383,Jerami Grant,2020-21,46,1.239,43,0.977,3712
1384,T.J. Leaf,2018-19,46,4.103,40,0.850,1121
1385,James Michael McAdoo,2015-16,46,7.566,43,0.814,608
1386,Christian Wood,2015-16,46,15.541,43,0.953,296
1387,Saddiq Bey,2020-21,46,1.188,38,1.256,3873
1388,Rudy Gay,2017-18,46,1.692,42,0.929,2719
1389,Jayson Tatum,2020-21,45,0.881,43,0.674,5105
1390,Carmelo Anthony,2016-17,45,0.894,42,0.976,5036
1391,James Jones,2016-17,45,5.542,41,0.976,812
1392,Eric Moreland,2018-19,45,30.000,37,0.784,150
1393,Semi Ojeleye,2019-20,45,1.945,42,0.907,2314
1394,Gordon Hayward,2018-19,44,0.997,38,0.947,4414
1395,Vernon Carey Jr.,2020-21,44,18.182,37,0.784,242
1396,Charlie Villanueva,2015-16,44,3.216,40,1.000,1368
1397,Sam Dekker,2018-19,44,2.753,37,0.892,1598
1398,Dorian Finney-Smith,2018-19,44,1.082,38,1.359,4065
1399,JaVale McGee,2013-14,44,26.506,40,0.775,166
1400,P.J. Tucker,2015-16,44,0.858,39,0.615,5128
1401,Greg Smith,2013-14,43,21.078,39,0.692,204
1402,Udoka Azubuike,2020-21,43,34.959,35,0.972,123
1403,Gary Clark,2019-20,43,2.867,38,0.947,1500
1404,Dorian Finney-Smith,2020-21,43,0.978,41,1.000,4395
1405,Alen Smailagic,2019-20,43,15.088,38,0.842,285
1406,Jamil Wilson,2017-18,43,7.993,38,0.974,538
1407,Jordan Bell,2019-20,43,7.875,40,1.050,546
1408,Otto Porter Jr.,2016-17,43,0.702,38,1.184,6125
1409,Andre Iguodala,2016-17,43,0.864,35,0.800,4975
1410,Malcolm Thomas,2014-15,42,10.633,38,1.211,395
1411,Alan Williams,2017-18,42,30.882,36,0.811,136
1412,Khris Middleton,2013-14,42,0.899,32,0.750,4673
1413,Joe Johnson,2015-16,42,0.675,37,1.054,6220
1414,Josh Richardson,2018-19,42,0.816,40,1.125,5145
1415,Daniel Ochefu,2016-17,42,28.378,36,0.919,148
1416,Paul Pierce,2015-16,42,1.670,38,1.000,2515
1417,Khris Middleton,2020-21,42,0.631,36,0.972,6656
1418,Kenyon Martin,2014-15,42,20.488,39,0.769,205
1419,Kyle Lowry,2019-20,42,0.805,36,0.861,5220
1420,Al-Farouq Aminu,2013-14,41,1.036,34,0.706,3958
1421,Hamady Ndiaye,2013-14,41,27.703,33,0.886,148
1422,Robert Covington,2015-16,41,1.062,33,0.939,3861
1423,Danilo Gallinari,2014-15,41,1.444,33,1.000,2840
1424,LaMelo Ball,2020-21,41,1.308,39,0.718,3135
1425,Russell Westbrook,2019-20,40,0.800,39,0.590,5003
1426,Caron Butler,2013-14,40,1.143,37,1.054,3500
1427,Brice Johnson,2017-18,40,19.608,37,0.811,204
1428,James Jones,2014-15,40,2.142,34,0.886,1867
1429,Mario Hezonja,2017-18,40,1.203,37,0.757,3325
1430,Quincy Acy,2018-19,40,15.152,37,1.000,264
1431,Isaac Bonga,2019-20,40,1.512,37,0.892,2646
1432,Luol Deng,2014-15,40,0.893,34,1.000,4481
1433,Perry Jones III,2013-14,40,2.500,33,0.909,1600
1434,Chimezie Metu,2018-19,40,13.468,32,1.094,297
1435,Terry Rozier,2020-21,40,0.811,37,1.000,4930
1436,Cameron Johnson,2020-21,39,1.044,32,1.250,3737
1437,Thabo Sefolosha,2019-20,39,4.180,37,0.973,933
1438,Kyle Anderson,2019-20,39,1.350,32,0.970,2889
1439,Ben Simmons,2019-20,39,0.935,36,0.750,4173
1440,Lance Thomas,2015-16,39,1.510,33,0.970,2582
1441,Khris Middleton,2017-18,39,0.610,36,0.917,6389
1442,Drew Eubanks,2018-19,39,17.181,35,0.686,227
1443,Bojan Bogdanovic,2015-16,38,0.908,33,1.061,4184
1444,Wayne Selden,2018-19,38,1.293,36,1.083,2939
1445,Wilson Chandler,2014-15,38,0.775,33,0.879,4904
1446,Johnny O'Bryant III,2016-17,38,23.602,30,1.161,161
1447,Nicolas Batum,2018-19,38,0.791,33,0.848,4804
1448,Zach Collins,2019-20,38,6.209,34,1.143,612
1449,LeBron James,2020-21,38,1.067,34,1.147,3562
1450,Kevin Garnett,2015-16,38,3.493,36,0.861,1088
1451,Jae Crowder,2019-20,38,0.724,35,0.800,5252
1452,Arinze Onuaku,2014-15,38,28.148,34,1.229,135
1453,Hilton Armstrong,2013-14,38,16.594,34,0.882,229
1454,Anthony Gill,2020-21,37,6.877,30,1.033,538
1455,Otto Porter Jr.,2018-19,37,1.063,32,0.875,3482
1456,Semi Ojeleye,2017-18,37,1.362,32,0.969,2716
1457,Kawhi Leonard,2018-19,37,0.612,32,0.844,6049
1458,Lance Thomas,2018-19,37,2.300,34,0.882,1609
1459,Kevin Durant,2015-16,37,0.557,28,0.679,6642
1460,Torrey Craig,2020-21,37,1.717,35,0.971,2155
1461,Alan Williams,2015-16,37,25.000,32,0.781,148
1462,Luc Mbah a Moute,2017-18,37,1.074,35,0.686,3446
1463,Isaiah Hicks,2017-18,36,7.362,31,1.031,489
1464,Mfiondu Kabengele,2019-20,36,27.692,28,0.967,130
1465,Klay Thompson,2018-19,36,0.499,33,0.941,7218
1466,Andre Iguodala,2018-19,36,0.788,31,0.935,4571
1467,Edy Tavares,2015-16,36,24.161,34,1.147,149
1468,Antawn Jamison,2013-14,36,7.347,29,0.467,490
1469,Andrei Kirilenko,2013-14,36,1.963,29,1.034,1834
1470,Dorell Wright,2013-14,36,1.695,33,0.667,2124
1471,James Johnson,2014-15,36,1.349,32,1.094,2668
1472,Bojan Bogdanovic,2019-20,36,0.851,33,0.545,4231
1473,Luc Mbah a Moute,2015-16,36,1.330,30,1.033,2707
1474,Joe Johnson,2016-17,36,0.878,30,0.867,4101
1475,Caleb Swanigan,2017-18,35,8.951,30,1.000,391
1476,DeMarre Carroll,2017-18,35,0.815,31,0.645,4292
1477,Jonathan Isaac,2019-20,35,1.750,28,0.786,2000
1478,Jontay Porter,2020-21,35,31.532,30,1.033,111
1479,Fred VanVleet,2019-20,35,0.721,33,0.697,4853
1480,Paul George,2019-20,35,0.889,33,0.606,3936
1481,Thabo Sefolosha,2018-19,35,2.660,33,1.030,1316
1482,Luke Babbitt,2017-18,35,2.518,32,0.938,1390
1483,Marcus Smart,2019-20,35,0.664,33,0.939,5268
1484,Kenrich Williams,2020-21,35,1.167,31,1.129,2998
1485,Ognjen Kuzmic,2013-14,35,16.509,30,1.233,212
1486,Eric Gordon,2018-19,35,0.674,30,1.067,5191
1487,Justin Holiday,2019-20,34,0.836,33,0.697,4066
1488,Chinanu Onuaku,2016-17,34,31.193,28,0.833,109
1489,Shavlik Randolph,2013-14,34,18.889,32,0.781,180
1490,Solomon Hill,2016-17,34,0.700,30,0.871,4857
1491,Michael Beasley,2018-19,34,5.893,30,0.800,577
1492,Jayson Tatum,2019-20,34,0.566,30,0.967,6009
1493,Kawhi Leonard,2019-20,34,0.702,32,0.906,4842
1494,Otto Porter Jr.,2017-18,33,0.640,27,1.074,5154
1495,Wilson Chandler,2017-18,33,0.704,28,1.143,4686
1496,Justin Holiday,2020-21,33,0.698,31,0.516,4730
1497,Danuel House Jr.,2020-21,33,1.701,29,1.034,1940
1498,Andre Iguodala,2019-20,33,1.932,28,0.897,1708
1499,Jalen Smith,2020-21,33,9.218,29,0.931,358
1500,Davis Bertans,2018-19,33,0.933,28,0.429,3536
1501,Maurice Ndour,2016-17,33,5.038,29,1.034,655
1502,LeBron James,2015-16,33,0.488,31,0.968,6763
1503,Kelly Oubre Jr.,2020-21,33,0.917,28,1.214,3597
1504,Wesley Johnson,2015-16,33,0.949,29,0.793,3476
1505,Okaro White,2016-17,32,3.497,28,0.933,915
1506,Tiago Splitter,2016-17,32,21.918,26,1.115,146
1507,Malcolm Brogdon,2020-21,32,0.776,29,0.897,4124
1508,Anderson Varejao,2020-21,32,41.026,30,1.194,78
1509,David Nwaba,2018-19,32,1.638,30,0.967,1954
1510,Chris Copeland,2013-14,32,4.871,29,1.467,657
1511,Kyle Anderson,2017-18,32,0.791,28,0.964,4047
1512,Devontae Cacok,2020-21,32,16.000,25,1.000,200
1513,Brandon Ingram,2016-17,32,0.691,30,0.900,4632
1514,Paul Pierce,2014-15,32,0.740,31,0.968,4325
1515,Paul Zipser,2017-18,32,1.979,29,1.000,1617
1516,Joe Harris,2020-21,32,0.605,30,0.667,5288
1517,Justise Winslow,2018-19,32,0.801,29,1.034,3994
1518,Marshall Plumlee,2017-18,31,28.440,29,0.733,109
1519,James Michael McAdoo,2014-15,31,10.032,27,0.593,309
1520,Brad Wanamaker,2020-21,31,1.433,29,0.862,2164
1521,Udonis Haslem,2017-18,31,22.794,26,0.846,136
1522,OG Anunoby,2018-19,31,1.097,29,1.241,2826
1523,Gordon Hayward,2019-20,31,0.788,27,1.222,3935
1524,Cameron Bairstow,2015-16,31,14.623,29,0.966,212
1525,Hedo Turkoglu,2014-15,31,2.105,25,0.480,1473
1526,Dante Cunningham,2014-15,31,0.949,29,0.724,3266
1527,Buddy Hield,2020-21,31,0.614,29,0.897,5045
1528,Gordon Hayward,2020-21,31,1.007,26,1.077,3078
1529,Trevor Ariza,2016-17,31,0.473,28,1.107,6548
1530,Joe Johnson,2014-15,31,0.534,31,0.935,5808
1531,Anthony Tolliver,2013-14,31,1.222,30,0.700,2536
1532,Zeke Nnaji,2020-21,31,3.596,25,0.880,862
1533,Terance Mann,2020-21,31,0.933,28,0.750,3321
1534,Duncan Robinson,2020-21,30,0.638,27,1.185,4700
1535,Nick Collison,2016-17,30,12.195,25,0.760,246
1536,Jeff Green,2014-15,30,0.562,28,0.964,5341
1537,Jayson Tatum,2018-19,30,0.532,26,1.000,5644
1538,Aaron Gordon,2014-15,30,1.899,23,1.000,1580
1539,Carmelo Anthony,2015-16,30,0.613,26,0.962,4893
1540,Rudy Gay,2015-16,30,0.619,29,0.862,4850
1541,Jaylen Brown,2018-19,30,0.653,30,1.333,4593
1542,Klay Thompson,2016-17,29,0.434,27,1.000,6686
1543,Jayson Tatum,2017-18,29,0.485,26,0.500,5977
1544,Mario Hezonja,2019-20,29,1.447,27,1.143,2004
1545,Kelan Martin,2020-21,29,3.752,20,1.200,773
1546,Arinze Onuaku,2016-17,29,55.769,22,0.667,52
1547,Wilson Chandler,2018-19,29,1.157,25,0.920,2506
1548,Shawn Marion,2014-15,29,1.369,25,1.154,2118
1549,DeMarre Carroll,2018-19,29,0.761,27,1.148,3809
1550,Jordan Clarkson,2018-19,29,0.653,27,1.407,4444
1551,Anthony Randolph,2013-14,29,2.661,26,1.231,1090
1552,Luke Babbitt,2013-14,29,3.326,24,0.875,872
1553,CJ Miles,2015-16,29,0.918,28,1.000,3160
1554,Tony Mitchell,2013-14,29,20.000,25,0.808,145
1555,Amile Jefferson,2018-19,29,20.423,25,0.960,142
1556,Maurice Harkless,2015-16,29,0.839,23,1.083,3458
1557,Lance Thomas,2014-15,29,1.033,24,1.040,2808
1558,Matt Barnes,2015-16,28,0.618,23,0.826,4533
1559,Lamar Stevens,2020-21,28,2.740,26,0.923,1022
1560,Chandler Parsons,2015-16,28,0.796,23,1.000,3517
1561,Edy Tavares,2016-17,28,56.000,22,1.174,50
1562,Wilson Chandler,2013-14,28,0.719,25,0.640,3894
1563,Tony Bradley,2018-19,28,35.000,26,1.115,80
1564,Mike Tobey,2016-17,28,57.143,21,0.810,49
1565,Georges Niang,2019-20,28,1.324,26,1.000,2115
1566,Metta World Peace,2013-14,28,3.718,21,0.571,753
1567,Duncan Robinson,2019-20,28,0.507,24,1.083,5519
1568,Pat Connaughton,2020-21,28,0.630,26,1.192,4447
1569,Alfonzo McKinnie,2018-19,28,1.073,25,0.600,2609
1570,Alex Stepheson,2015-16,28,19.580,27,0.926,143
1571,Monta Ellis,2013-14,28,0.439,26,0.885,6371
1572,Danilo Gallinari,2017-18,28,2.108,23,0.667,1328
1573,Dorian Finney-Smith,2019-20,28,0.596,25,1.320,4699
1574,Marcus Smart,2020-21,28,0.752,25,0.960,3721
1575,Rodions Kurucs,2018-19,27,0.919,26,1.000,2939
1576,Luol Deng,2016-17,27,0.894,25,0.923,3020
1577,Kyle Kuzma,2020-21,27,0.633,26,0.846,4266
1578,Richard Jefferson,2016-17,27,0.757,27,0.704,3568
1579,Danilo Gallinari,2016-17,27,0.635,26,1.038,4253
1580,Damjan Rudez,2016-17,27,4.426,24,0.792,610
1581,Tacko Fall,2019-20,27,36.000,23,0.696,75
1582,Joakim Noah,2017-18,27,32.143,23,0.696,84
1583,Jarell Martin,2018-19,27,3.819,25,1.200,707
1584,Justin Hamilton,2013-14,27,19.565,26,1.192,138
1585,Josh Hart,2018-19,27,0.730,25,0.731,3697
1586,Greg Stiemsma,2014-15,27,20.769,25,0.920,130
1587,Charlie Villanueva,2013-14,27,7.849,23,0.826,344
1588,Maurice Harkless,2017-18,27,1.031,20,0.619,2619
1589,Cedi Osman,2019-20,27,0.690,24,1.167,3911
1590,Glenn Robinson III,2019-20,27,0.730,26,1.385,3699
1591,Solomon Hill,2020-21,27,0.799,25,0.600,3381
1592,Ognjen Kuzmic,2014-15,27,18.243,27,1.000,148
1593,Cory Jefferson,2015-16,27,27.273,23,1.667,99
1594,Michael Beasley,2015-16,27,2.983,25,1.000,905
1595,Semi Ojeleye,2018-19,27,2.066,22,1.000,1307
1596,Aleksej Pokusevski,2020-21,27,1.167,25,1.280,2314
1597,Bruce Brown,2020-21,26,0.735,24,1.083,3538
1598,Jared Dudley,2017-18,26,1.866,26,0.885,1393
1599,Klay Thompson,2017-18,26,0.384,25,0.720,6766
1600,Ben McLemore,2019-20,26,0.701,24,1.167,3709
1601,Matt Bonner,2015-16,26,6.718,25,0.720,387
1602,T.J. Warren,2018-19,26,0.918,24,0.958,2831
1603,Vince Carter,2017-18,26,1.299,22,1.091,2002
1604,Kyle Singler,2013-14,26,0.564,23,1.304,4606
1605,James Harden,2014-15,26,0.361,24,1.167,7207
1606,Noah Vonleh,2014-15,26,5.263,20,1.048,494
1607,OG Anunoby,2017-18,26,0.745,23,0.957,3490
1608,Timothe Luwawu-Cabarrot,2020-21,26,1.159,22,1.545,2243
1609,Wesley Johnson,2016-17,26,1.579,23,0.739,1647
1610,Maurice Harkless,2020-21,26,1.608,22,0.455,1617
1611,Justin Anderson,2016-17,26,1.083,24,0.875,2400
1612,Dwyane Wade,2017-18,26,0.764,24,0.708,3405
1613,Eric Gordon,2017-18,26,0.476,23,0.957,5463
1614,Michael Beasley,2016-17,26,1.348,24,1.000,1929
1615,Marques Bolden,2020-21,25,44.643,22,0.364,56
1616,Jared Dudley,2019-20,25,3.094,23,0.478,808
1617,Solomon Hill,2015-16,25,1.178,22,0.500,2123
1618,Austin Rivers,2019-20,25,0.650,22,0.636,3848
1619,Bradley Beal,2018-19,25,0.397,22,1.364,6290
1620,Mindaugas Kuzminskas,2016-17,25,1.234,21,0.857,2026
1621,Shaun Livingston,2018-19,25,0.948,23,0.739,2637
1622,Chandler Parsons,2014-15,25,0.567,19,1.421,4408
1623,Omri Casspi,2015-16,25,0.642,24,0.760,3897
