Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Anthony Gill,2020-21,35,7.659,29,0.897,457,a7c0bf5b-a8d5-4d45-b433-c27e935e9147
Terance Mann,2021-22,35,0.749,30,1.167,4670,43dcd2b9-2845-490a-9fc4-d610c433ac4c
Klay Thompson,2018-19,35,0.630,32,1.061,5559,ff41a31e-89ef-11e6-8405-a45e60e298d3
Marshall Plumlee,2017-18,35,32.110,33,0.706,109,c5f9f385-4872-4787-b7a6-8dd3d372f56b
Wilson Chandler,2013-14,35,0.920,29,0.655,3806,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Jonathan Isaac,2019-20,35,1.750,28,0.786,2000,0f305d0b-323c-4d84-a927-56be1cdf9c36
O.G. Anunoby,2018-19,35,1.238,32,1.242,2827,4603eded-4510-46ea-bd45-33456d037024
Luke Babbitt,2017-18,35,2.668,33,0.970,1312,ff41bdb8-89ef-11e6-ad28-a45e60e298d3
Chandler Parsons,2015-16,35,0.996,30,1.033,3515,ff4224a6-89ef-11e6-a55a-a45e60e298d3
Semi Ojeleye,2021-22,35,4.217,31,1.000,830,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Ognjen Kuzmic,2014-15,34,22.973,33,0.939,148,ff418259-89ef-11e6-8732-a45e60e298d3
Tiago Splitter,2016-17,34,23.288,27,1.148,146,ff427ab3-89ef-11e6-9d30-a45e60e298d3
Miles Bridges,2019-20,34,0.868,31,1.129,3919,b9a042ea-bb42-499a-af74-746d6f8c029a
Jayson Tatum,2020-21,34,0.730,32,0.625,4658,986b713a-b20b-4eb0-919e-c859d0508af7
Trevor Ariza,2021-22,34,3.632,28,1.138,936,ff41881e-89ef-11e6-ab27-a45e60e298d3
David Nwaba,2018-19,34,1.739,31,0.935,1955,870be51c-f16f-41bf-8156-49630298686e
Justin Holiday,2021-22,33,0.787,29,1.034,4192,ff4122b8-89ef-11e6-815c-a45e60e298d3
Justin Hamilton,2013-14,33,23.913,31,1.032,138,ff41e1d1-89ef-11e6-bc90-a45e60e298d3
Drew Eubanks,2018-19,33,14.537,30,0.667,227,e89c6a2b-0008-4b5b-8298-527871bafc2f
LaMelo Ball,2020-21,33,1.075,32,0.656,3071,96c88e8b-8d46-471e-a67d-bda64de7cc58
Richard Jefferson,2016-17,33,1.033,31,0.677,3196,ff423566-89ef-11e6-a568-a45e60e298d3
CJ Elleby,2021-22,33,1.375,27,1.296,2400,4ada9831-8a36-4d97-ab99-d6dccc604ec1
Cameron Bairstow,2015-16,33,15.566,31,0.839,212,ff419b9c-89ef-11e6-952f-a45e60e298d3
Luka Doncic,2021-22,33,0.727,28,0.929,4542,6b3245e8-9d2b-4aa3-b3da-e94924613ab8
Jalen Smith,2020-21,33,10.154,29,0.966,325,9406d274-c8ba-4638-a661-c93f077d0a2a
Danilo Gallinari,2015-16,33,0.905,28,1.000,3646,ff41b782-89ef-11e6-a39f-a45e60e298d3
Luke Babbitt,2013-14,33,3.802,28,1.036,868,ff41bdb8-89ef-11e6-ad28-a45e60e298d3
Wilson Chandler,2019-20,33,2.141,31,1.094,1541,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Gordon Hayward,2021-22,33,1.007,32,0.813,3277,ff419928-89ef-11e6-9305-a45e60e298d3
Thabo Sefolosha,2018-19,33,2.683,31,1.032,1230,ff42ca1e-89ef-11e6-b0ed-a45e60e298d3
Jalen McDaniels,2021-22,33,1.816,30,1.067,1817,53156560-bf91-4362-8557-db97bc470659
Gordon Hayward,2018-19,33,0.852,27,0.741,3873,ff419928-89ef-11e6-9305-a45e60e298d3
Mfiondu Kabengele,2019-20,33,25.385,26,1.000,130,d54c8704-12fe-4888-9d72-a09532a75d8f
Charlie Villanueva,2013-14,33,9.677,28,1.000,341,ff42ab9c-89ef-11e6-ad0d-a45e60e298d3
Anderson Varejao,2020-21,33,42.308,30,1.194,78,ff411e8a-89ef-11e6-9a8f-a45e60e298d3
Dante Cunningham,2014-15,32,1.028,28,0.821,3114,ff42db42-89ef-11e6-9f95-a45e60e298d3
Monta Ellis,2013-14,32,0.556,30,0.933,5760,ff4169a8-89ef-11e6-ba66-a45e60e298d3
Kyle Lowry,2019-20,32,0.728,27,0.852,4398,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Danilo Gallinari,2021-22,32,0.945,30,0.767,3385,ff41b782-89ef-11e6-a39f-a45e60e298d3
Otto Porter Jr.,2017-18,32,0.663,27,1.000,4824,ff420a7a-89ef-11e6-972c-a45e60e298d3
Vernon Carey Jr.,2020-21,32,13.974,26,0.731,229,9dc84f16-116c-451e-a191-b54f210fecbe
Jordan Bell,2019-20,32,5.861,29,0.862,546,07a35d50-2dd1-4476-a9ac-b6e7154ce069
Gary Trent Jr.,2021-22,32,0.652,31,0.871,4906,0b80d1c2-00eb-49cc-8454-f995afa6bad0
Arinze Onuaku,2016-17,32,61.538,22,0.667,52,ff41ff07-89ef-11e6-a16e-a45e60e298d3
Trevor Ariza,2016-17,32,0.559,29,1.034,5722,ff41881e-89ef-11e6-ab27-a45e60e298d3
Udonis Haslem,2021-22,32,18.935,29,1.103,169,ff413211-89ef-11e6-8e43-a45e60e298d3
Alen Smailagic,2020-21,32,17.680,28,1.034,181,155d8dd9-5a5e-46be-98e8-f8f0c89f2276
Maurice Harkless,2017-18,32,1.368,25,0.731,2339,ff419068-89ef-11e6-bc37-a45e60e298d3
LeBron James,2015-16,31,0.594,28,1.071,5215,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Justise Winslow,2018-19,31,0.777,28,0.929,3991,ff42223a-89ef-11e6-a5db-a45e60e298d3
Chandler Parsons,2013-14,31,0.571,26,0.577,5429,ff4224a6-89ef-11e6-a55a-a45e60e298d3
Dorian Finney-Smith,2020-21,31,0.802,29,1.000,3867,c1976fde-8666-41cb-8965-0b530d931507
Saddiq Bey,2020-21,31,0.800,26,1.074,3874,1f4d9f39-fab7-4dd9-ac16-4cf6a2e0536e
Kelly Oubre Jr.,2020-21,31,0.862,27,1.259,3596,ff425a5c-89ef-11e6-85ff-a45e60e298d3
DeMar DeRozan,2021-22,31,0.556,30,1.167,5572,ff41b9f8-89ef-11e6-b823-a45e60e298d3
Jared Dudley,2017-18,31,2.225,31,0.935,1393,ff4130dc-89ef-11e6-ba64-a45e60e298d3
Talen Horton-Tucker,2021-22,31,0.994,26,0.577,3120,2fde4691-ead9-44c7-a691-c5c386ec7298
Terry Rozier,2021-22,31,0.612,29,1.000,5066,ff4108b5-89ef-11e6-8854-a45e60e298d3
Chris Copeland,2014-15,31,1.971,28,1.107,1573,ff4026cf-89ef-11e6-9326-a45e60e298d3
DeMarre Carroll,2018-19,31,0.872,29,1.172,3556,ff4143e1-89ef-11e6-9d10-a45e60e298d3
DeMarre Carroll,2017-18,31,0.761,28,0.679,4074,ff4143e1-89ef-11e6-9d10-a45e60e298d3
James Jones,2015-16,31,3.507,27,0.963,884,ff417ae3-89ef-11e6-b660-a45e60e298d3
Michael Beasley,2018-19,31,5.373,27,0.741,577,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Shawn Marion,2014-15,31,1.497,27,1.071,2071,ff429991-89ef-11e6-a91a-a45e60e298d3
O.G. Anunoby,2017-18,30,0.997,27,0.889,3010,4603eded-4510-46ea-bd45-33456d037024
LeBron James,2014-15,30,0.638,28,1.036,4700,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Michael Beasley,2015-16,30,4.065,28,1.000,738,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Kenrich Williams,2020-21,30,1.001,26,1.192,2998,97557441-df62-4371-8720-66f68535b73c
James Harden,2015-16,30,0.478,25,0.760,6279,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Matt Bonner,2015-16,30,7.752,29,0.862,387,ff4016de-89ef-11e6-8932-a45e60e298d3
Khris Middleton,2014-15,30,0.656,27,1.071,4572,ff413d99-89ef-11e6-83e1-a45e60e298d3
Edy Tavares,2016-17,30,60.000,23,1.125,50,ff422e7d-89ef-11e6-baa0-a45e60e298d3
Tony Bradley,2018-19,30,37.500,28,1.107,80,dc94048f-3eaf-4759-87fb-dae2b3a672b2
Greg Stiemsma,2014-15,30,24.000,27,0.926,125,ff425563-89ef-11e6-8324-a45e60e298d3
Matt Barnes,2015-16,30,0.703,24,0.792,4268,ff4022fa-89ef-11e6-ab56-a45e60e298d3
Luc Mbah a Moute,2013-14,30,1.561,26,0.556,1922,ff411475-89ef-11e6-8b53-a45e60e298d3
Admiral Schofield,2019-20,30,3.937,29,1.276,762,2c55b7a7-23c6-453c-a8f3-1fd941ff4964
Jordan Clarkson,2018-19,30,0.675,28,1.250,4445,ff415094-89ef-11e6-b2e5-a45e60e298d3
Justin Champagnie,2021-22,30,5.357,26,0.769,560,02c16c67-233c-497b-8f89-c0600cb461e6
Kyle Anderson,2021-22,30,0.957,25,1.000,3136,ff42ce05-89ef-11e6-b640-a45e60e298d3
Justin Anderson,2016-17,30,1.251,26,0.923,2398,ff4233d9-89ef-11e6-a605-a45e60e298d3
Alex Stepheson,2015-16,30,21.127,29,0.931,142,ff418ec2-89ef-11e6-8de6-a45e60e298d3
Tony Mitchell,2013-14,30,20.833,26,0.778,144,ff4297c5-89ef-11e6-8f4d-a45e60e298d3
Sekou Doumbouya,2020-21,30,1.715,29,0.862,1749,a79931bf-e00e-41bc-9a12-9fada80fb41f
Braxton Key,2021-22,29,7.073,24,0.792,410,1661d6c0-75bb-4cb5-8adb-f0099bd2817d
Wesley Johnson,2016-17,29,1.789,25,0.680,1621,ff41cb82-89ef-11e6-9378-a45e60e298d3
Vernon Carey Jr.,2021-22,29,31.183,27,1.296,93,9dc84f16-116c-451e-a191-b54f210fecbe
Malik Beasley,2021-22,29,0.698,26,1.154,4152,4140415b-0de0-4fe1-8ec0-45ff2ba24094
Kawhi Leonard,2020-21,29,0.819,26,0.577,3540,ff427a33-89ef-11e6-ab99-a45e60e298d3
Hedo Turkoglu,2014-15,29,2.120,26,0.577,1368,ff41c8e3-89ef-11e6-8b64-a45e60e298d3
D'Angelo Russell,2021-22,29,0.670,28,1.107,4327,ff426914-89ef-11e6-bc15-a45e60e298d3
Travis Outlaw,2013-14,29,1.412,24,0.680,2054,ff415aa6-89ef-11e6-8fa0-a45e60e298d3
Chandler Parsons,2014-15,29,0.671,21,1.476,4321,ff4224a6-89ef-11e6-a55a-a45e60e298d3
Danilo Gallinari,2017-18,29,2.184,23,0.667,1328,ff41b782-89ef-11e6-a39f-a45e60e298d3
Maurice Harkless,2015-16,29,0.996,23,1.167,2913,ff419068-89ef-11e6-bc37-a45e60e298d3
Franz Wagner,2021-22,29,0.583,27,1.407,4978,7c34f4fd-da8a-4dca-be01-0f43c85b0146
Terry Rozier,2020-21,29,0.598,27,1.111,4849,ff4108b5-89ef-11e6-8854-a45e60e298d3
Kyle Anderson,2019-20,29,1.025,24,0.833,2830,ff42ce05-89ef-11e6-b640-a45e60e298d3
Mike Tobey,2016-17,29,59.184,21,0.810,49,1125fe29-5c6b-4e97-a48c-a6002ac5e6b8
Devin Booker,2015-16,29,0.682,26,0.885,4253,ff426a0f-89ef-11e6-8fdd-a45e60e298d3
Luol Deng,2016-17,29,0.962,27,0.964,3016,ff4296de-89ef-11e6-9961-a45e60e298d3
Aaron Gordon,2016-17,29,0.625,25,0.840,4640,ff42ec5e-89ef-11e6-96c8-a45e60e298d3
Omri Casspi,2015-16,29,0.744,28,0.724,3896,ff41a10a-89ef-11e6-9f16-a45e60e298d3
Danilo Gallinari,2016-17,29,0.683,28,1.036,4246,ff41b782-89ef-11e6-a39f-a45e60e298d3
Joe Johnson,2014-15,29,0.545,29,0.966,5324,ff420245-89ef-11e6-a51a-a45e60e298d3
Joakim Noah,2017-18,29,34.524,23,0.696,84,ff42bcf5-89ef-11e6-afa7-a45e60e298d3
Chris Copeland,2013-14,29,5.765,26,1.333,503,ff4026cf-89ef-11e6-9326-a45e60e298d3
Andre Iguodala,2021-22,29,2.383,20,0.450,1217,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Markieff Morris,2021-22,29,4.825,26,0.808,601,ff41cb11-89ef-11e6-8285-a45e60e298d3
Cameron Johnson,2020-21,29,1.011,24,1.375,2869,c2b84bbb-3276-43ce-a4a1-4c7ee5148e35
Earl Clark,2013-14,29,2.003,26,0.731,1448,ff426ef3-89ef-11e6-83b1-a45e60e298d3
Alize Johnson,2021-22,29,8.631,26,1.192,336,c97ec77d-b190-477c-8f04-2d8be4554830
Dorian Finney-Smith,2016-17,29,0.937,27,1.185,3095,c1976fde-8666-41cb-8965-0b530d931507
Hollis Thompson,2013-14,29,0.836,29,1.034,3470,ff401919-89ef-11e6-acf3-a45e60e298d3
Michael Beasley,2016-17,29,1.577,27,1.000,1839,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Georges Niang,2020-21,29,1.220,21,1.095,2377,50996799-4e5d-4748-aa34-1d82c22a2151
Tacko Fall,2019-20,29,42.647,25,0.880,68,93b0081c-8491-4531-bcd8-730c059dd134
Vince Carter,2013-14,28,0.748,25,0.560,3745,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Luke Kornet,2021-22,28,13.270,26,0.731,211,b398ebec-fd8f-4809-825b-5cacd8742ac5
Alec Peters,2017-18,28,6.278,26,1.038,446,576ff43f-4403-4765-b701-f51119e8faeb
Fred VanVleet,2019-20,28,0.702,26,0.615,3989,4740d4bd-1b18-4cb3-896f-d6472b01fdea
Davis Bertans,2018-19,28,0.829,23,0.522,3379,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Steve Novak,2013-14,28,2.837,24,0.708,987,ff420d2b-89ef-11e6-a563-a45e60e298d3
Cory Jefferson,2015-16,28,28.283,24,1.560,99,ff41da78-89ef-11e6-bc03-a45e60e298d3
Gordon Hayward,2020-21,28,0.911,24,0.958,3075,ff419928-89ef-11e6-9305-a45e60e298d3
Noah Vonleh,2014-15,28,5.668,22,0.957,494,ff41224a-89ef-11e6-98eb-a45e60e298d3
Justin Holiday,2020-21,28,0.607,27,0.519,4614,ff4122b8-89ef-11e6-815c-a45e60e298d3
Malcolm Brogdon,2020-21,28,0.698,25,0.920,4010,6d399776-0a8b-4a5e-8e08-169436625746
Chuck Hayes,2015-16,28,54.902,25,0.692,51,ff421c87-89ef-11e6-94c9-a45e60e298d3
Trevor Ariza,2015-16,28,0.490,25,1.040,5717,ff41881e-89ef-11e6-ab27-a45e60e298d3
Andre Iguodala,2018-19,28,0.851,23,0.739,3289,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Nick Collison,2017-18,28,23.932,24,0.875,117,ff42462b-89ef-11e6-a23e-a45e60e298d3
Derrick White,2021-22,28,0.621,28,0.536,4508,297a0fda-0a03-4003-bf39-aa92b7a730ff
Tyler Herro,2021-22,28,0.652,25,1.160,4294,e04000b7-501d-44b1-a837-6a84dcb590e6
Kawhi Leonard,2018-19,28,0.669,23,0.913,4186,ff427a33-89ef-11e6-ab99-a45e60e298d3
Wilson Chandler,2018-19,28,1.155,24,0.875,2424,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Richard Jefferson,2014-15,28,1.119,26,0.808,2502,ff423566-89ef-11e6-a568-a45e60e298d3
Mindaugas Kuzminskas,2016-17,28,1.382,24,0.875,2026,085d9196-a739-485c-ad44-dc62bebbb410
Khris Middleton,2020-21,27,0.562,24,0.833,4808,ff413d99-89ef-11e6-83e1-a45e60e298d3
Semi Ojeleye,2018-19,27,2.192,22,1.000,1232,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Admiral Schofield,2021-22,27,2.824,25,1.160,956,2c55b7a7-23c6-453c-a8f3-1fd941ff4964
Max Strus,2021-22,27,0.862,26,1.192,3133,267de25c-42a5-403a-9fde-0be582ac053b
Dwyane Wade,2017-18,27,0.861,24,0.708,3136,ff424a3a-89ef-11e6-8010-a45e60e298d3
Vince Carter,2017-18,27,1.350,23,1.130,2000,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Deni Avdija,2021-22,27,0.669,24,0.958,4035,630a0989-41d0-4b98-8380-1816ff77ab0c
Lamar Stevens,2020-21,27,2.642,25,1.040,1022,52960ce2-abd2-47b9-9272-0f5e2e9b0fbe
Marcus Morris Sr.,2015-16,27,0.481,22,1.000,5608,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Ben Simmons,2019-20,27,0.647,26,0.731,4173,39109a9f-6683-4aab-984e-34e0bbf6309b
LeBron James,2020-21,27,0.880,26,1.115,3067,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Skal Labissiere,2018-19,27,6.870,24,1.375,393,0943dbc8-178e-4cab-97d6-3f31747698ab
Klay Thompson,2017-18,27,0.538,26,0.692,5016,ff41a31e-89ef-11e6-8405-a45e60e298d3
Josh Hart,2018-19,27,0.730,25,0.808,3698,2ac853c4-6186-4283-bf23-91ef69ccb423
Jrue Holiday,2021-22,27,0.591,27,0.481,4570,ff41d294-89ef-11e6-b957-a45e60e298d3
Harrison Barnes,2021-22,27,0.506,25,0.680,5341,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Victor Claver,2013-14,27,7.714,24,0.833,350,ff41c178-89ef-11e6-bff2-a45e60e298d3
Otto Porter Jr.,2015-16,26,0.559,23,0.957,4651,ff420a7a-89ef-11e6-972c-a45e60e298d3
Jeff Withey,2017-18,26,32.500,22,1.000,80,ff42c514-89ef-11e6-b37e-a45e60e298d3
Lance Thomas,2017-18,26,1.002,24,1.125,2596,ff42b93d-89ef-11e6-978e-a45e60e298d3
Vincent Poirier,2020-21,26,31.707,23,0.875,82,a7db678c-e766-426f-8c55-234b3515359f
James Jones,2014-15,26,2.042,24,0.750,1273,ff417ae3-89ef-11e6-b660-a45e60e298d3
Dennis Schroder,2021-22,26,0.708,25,0.520,3671,ff4217f3-89ef-11e6-ae83-a45e60e298d3
Stephen Curry,2021-22,26,0.573,25,0.800,4534,ff4179a1-89ef-11e6-909f-a45e60e298d3
Kevin Durant,2014-15,26,1.419,20,0.350,1832,ff42cfdc-89ef-11e6-8347-a45e60e298d3
DeMarre Carroll,2013-14,26,0.576,23,0.522,4515,ff4143e1-89ef-11e6-9d10-a45e60e298d3
KZ Okpala,2021-22,26,5.439,24,0.792,478,4057e302-9bf9-40b4-8c15-a8fa6d1e3119
Marko Simonovic,2021-22,26,37.143,19,0.524,70,6dc15371-2e75-4190-acf3-ada19f4b19d7
Jayson Tatum,2017-18,26,0.567,22,0.636,4589,986b713a-b20b-4eb0-919e-c859d0508af7
Emanuel Terry,2018-19,26,52.000,25,1.080,50,e30c5598-7bc9-4beb-b612-9c63418851fc
Zeke Nnaji,2020-21,26,3.148,21,0.810,826,626d8473-63d3-42b6-b234-b45b91cdfe75
Robert Covington,2016-17,26,0.598,24,1.167,4345,ff416430-89ef-11e6-88da-a45e60e298d3
Bojan Bogdanovic,2019-20,26,0.615,24,0.750,4231,ff42b023-89ef-11e6-b4a8-a45e60e298d3
Jaylen Brown,2018-19,26,0.647,26,1.423,4017,a6904c1c-0dc5-41c8-a618-b3a276131726
Jaylen Brown,2019-20,26,0.657,24,1.083,3959,a6904c1c-0dc5-41c8-a618-b3a276131726
Reggie Jackson,2014-15,25,0.572,25,0.920,4370,ff423c7a-89ef-11e6-94b0-a45e60e298d3
Paul Pierce,2014-15,25,0.668,25,1.120,3745,ff41a038-89ef-11e6-abdf-a45e60e298d3
James Harden,2013-14,25,0.459,23,0.957,5451,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Gary Clark,2018-19,25,1.949,22,0.818,1283,59c096a0-cb02-4eec-a34d-d62f6bd8ce8e
Jontay Porter,2020-21,25,22.727,21,1.095,110,a874fa78-f5df-43bb-a5bc-f6ef43118ab3
Kelly Oubre Jr.,2018-19,25,0.609,22,1.182,4105,ff425a5c-89ef-11e6-85ff-a45e60e298d3
Robert Covington,2017-18,25,0.491,24,1.083,5087,ff416430-89ef-11e6-88da-a45e60e298d3
Maurice Harkless,2020-21,25,1.545,21,0.476,1618,ff419068-89ef-11e6-bc37-a45e60e298d3
Lance Thomas,2016-17,25,1.308,21,0.429,1912,ff42b93d-89ef-11e6-978e-a45e60e298d3
Trevor Ariza,2018-19,25,0.520,22,1.304,4805,ff41881e-89ef-11e6-ab27-a45e60e298d3
Ben McLemore,2019-20,25,0.726,23,1.217,3445,ff414373-89ef-11e6-838d-a45e60e298d3
Jarell Martin,2018-19,25,3.726,22,1.091,671,ff41952b-89ef-11e6-9e9a-a45e60e298d3
Danuel House Jr.,2020-21,25,1.289,22,1.045,1939,5f053600-9d58-4d87-aaa5-1117ac33da25
Glenn Robinson III,2019-20,25,0.676,24,1.417,3698,ff420599-89ef-11e6-993f-a45e60e298d3
Taurean Prince,2021-22,25,0.999,24,0.917,2502,2c149b55-362f-449d-9fa2-6fd6b1403b69
Tayshaun Prince,2015-16,25,0.884,22,0.913,2827,ff42a475-89ef-11e6-9b8d-a45e60e298d3
Javonte Green,2021-22,25,0.798,22,1.091,3134,a389b669-fcf5-4dec-a584-753879959099
Travis Wear,2014-15,25,2.044,20,0.714,1223,ff41b854-89ef-11e6-ac33-a45e60e298d3
Jae Crowder,2019-20,25,0.633,23,0.696,3948,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Joe Johnson,2015-16,25,0.473,22,1.318,5289,ff420245-89ef-11e6-a51a-a45e60e298d3
Mikal Bridges,2019-20,25,0.591,23,0.739,4230,5ba5cb78-f1ce-4eb1-87f9-9a24af7e28da
Brandon Knight,2013-14,25,0.555,25,1.120,4505,ff42d46e-89ef-11e6-a2b4-a45e60e298d3
Alfonzo McKinnie,2018-19,24,1.132,21,0.714,2120,59da7265-5163-4037-beaf-ddf3b79b6ddc
Jose Calderon,2013-14,24,0.512,24,0.667,4692,ff423675-89ef-11e6-a600-a45e60e298d3
Bruno Caboclo,2018-19,24,1.473,21,0.714,1629,ff415c05-89ef-11e6-8400-a45e60e298d3
Eric Gordon,2017-18,24,0.558,21,0.905,4303,ff4252dc-89ef-11e6-8da2-a45e60e298d3
Royce O'Neale,2021-22,24,0.493,22,1.136,4870,b737be07-9b70-42c2-8ab4-41c14ae7c288
Keita Bates-Diop,2021-22,24,1.209,20,0.700,1985,f0f12840-e3ae-400e-b71f-5c4f68367892
Amir Coffey,2021-22,24,0.753,22,1.000,3189,9703e798-53ed-483a-b30e-6fe843a9f2cb
Iman Shumpert,2013-14,24,0.669,21,0.429,3590,ff41e502-89ef-11e6-9ee1-a45e60e298d3
Trevor Ariza,2017-18,24,0.529,24,1.125,4534,ff41881e-89ef-11e6-ab27-a45e60e298d3
Marcus Smart,2019-20,24,0.602,23,0.826,3988,ff411907-89ef-11e6-9c68-a45e60e298d3
Rodions Kurucs,2018-19,24,0.861,23,0.826,2788,d7977f73-298e-4b83-8e2f-bfdda55be5c6
Justin Holiday,2019-20,24,0.630,24,0.833,3807,ff4122b8-89ef-11e6-815c-a45e60e298d3
DaQuan Jeffries,2020-21,24,2.294,18,1.167,1046,b969f906-aab2-4845-b038-70ec8482bed4
Solomon Hill,2020-21,24,0.780,22,0.545,3076,ff4029c7-89ef-11e6-b1ae-a45e60e298d3
Klay Thompson,2016-17,24,0.440,22,0.818,5449,ff41a31e-89ef-11e6-8405-a45e60e298d3
Cedi Osman,2019-20,24,0.613,20,1.000,3913,0e831dbf-a607-441b-9309-7c01309cbc06
Amile Jefferson,2018-19,24,16.901,20,1.200,142,e7feaa8a-6045-4b4e-a333-0aba549ce665
Gary Clark,2019-20,24,2.017,21,1.143,1190,59c096a0-cb02-4eec-a34d-d62f6bd8ce8e
Buddy Hield,2020-21,24,0.475,22,1.045,5048,19e14b5d-59d4-4bf1-8554-25a405c3f9f5
Robert Covington,2014-15,24,0.625,24,0.750,3838,ff416430-89ef-11e6-88da-a45e60e298d3
Viacheslav Kravtsov,2013-14,24,19.835,20,0.900,121,ff4023cc-89ef-11e6-a025-a45e60e298d3
Jared Dudley,2019-20,24,3.239,21,0.524,741,ff4130dc-89ef-11e6-ba64-a45e60e298d3
Evan Turner,2013-14,24,0.493,20,1.048,4867,ff416b07-89ef-11e6-b807-a45e60e298d3
Brad Wanamaker,2020-21,24,1.110,23,0.696,2162,a9b6713c-6738-4dba-8c80-787fe50562b0
Wesley Matthews,2016-17,24,0.513,23,0.957,4681,ff41c663-89ef-11e6-9a14-a45e60e298d3
Ike Anigbogu,2017-18,24,40.000,22,1.136,60,83884794-ed4f-49ad-9855-2f3a7dcd77c8
Juancho Hernangomez,2016-17,23,1.351,22,1.000,1702,47f10b8f-1ebb-4288-8762-cbc3a34cfb57
Kyle Lowry,2013-14,23,0.431,21,1.143,5331,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Treveon Graham,2018-19,23,1.497,22,0.864,1536,0db44286-d00d-4206-8e9e-7a1c10a7b1f3
Jayson Tatum,2019-20,23,0.495,21,1.238,4643,986b713a-b20b-4eb0-919e-c859d0508af7
Udonis Haslem,2019-20,23,26.437,16,0.765,87,ff413211-89ef-11e6-8e43-a45e60e298d3
Reggie Jackson,2021-22,23,0.486,23,0.826,4733,ff423c7a-89ef-11e6-94b0-a45e60e298d3
Hollis Thompson,2015-16,23,0.529,18,0.500,4351,ff401919-89ef-11e6-acf3-a45e60e298d3
Drew Gordon,2014-15,23,15.436,21,1.143,149,ff4119e3-89ef-11e6-adbb-a45e60e298d3
Eric Moreland,2018-19,23,26.136,18,0.778,88,ff414c00-89ef-11e6-9707-a45e60e298d3
Carmelo Anthony,2018-19,23,3.872,21,1.048,594,ff41a705-89ef-11e6-8b57-a45e60e298d3
Andre Iguodala,2017-18,23,0.711,21,0.810,3234,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Austin Rivers,2019-20,23,0.673,20,0.700,3420,ff424f4c-89ef-11e6-9d45-a45e60e298d3
Jayson Tatum,2018-19,23,0.457,21,0.857,5034,986b713a-b20b-4eb0-919e-c859d0508af7
Danny Granger,2014-15,23,2.122,18,0.833,1084,ff41c591-89ef-11e6-a5f6-a45e60e298d3
Chris Paul,2018-19,23,0.613,21,0.524,3753,ff4144dc-89ef-11e6-85fd-a45e60e298d3
Joel Bolomboy,2017-18,23,30.667,22,0.545,75,ff42a38f-89ef-11e6-bb17-a45e60e298d3
Duncan Robinson,2021-22,23,0.572,22,1.000,4018,1424d944-bd15-4a60-9f13-ebf5e2a67d84
Mario Hezonja,2019-20,23,1.246,22,1.136,1846,ff412b14-89ef-11e6-af10-a45e60e298d3
Solomon Hill,2015-16,23,1.314,21,0.762,1751,ff4029c7-89ef-11e6-b1ae-a45e60e298d3
Cheick Diallo,2016-17,23,5.665,21,0.905,406,a6c829d1-1537-48bb-9445-733445a8696c
Jae Crowder,2013-14,23,0.956,21,1.143,2407,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Marcus Derrickson,2018-19,23,17.164,20,1.350,134,685cb477-640e-4bf3-93cd-6af9d39e818e
JT Thor,2021-22,23,4.205,22,1.136,547,05aee81f-e652-4b0e-8097-dd3ed4128563
Mikal Bridges,2018-19,23,0.456,19,0.421,5039,5ba5cb78-f1ce-4eb1-87f9-9a24af7e28da
Will Barton,2017-18,22,0.415,20,1.050,5295,ff424aba-89ef-11e6-9178-a45e60e298d3
Kawhi Leonard,2016-17,22,0.466,21,1.143,4716,ff427a33-89ef-11e6-ab99-a45e60e298d3
Mike Harris,2013-14,22,5.164,15,0.733,426,ff41510a-89ef-11e6-a40b-a45e60e298d3
Marcus Smart,2020-21,22,0.671,18,1.111,3277,ff411907-89ef-11e6-9c68-a45e60e298d3
Tacko Fall,2021-22,22,19.643,20,0.900,112,93b0081c-8491-4531-bcd8-730c059dd134
Shaun Livingston,2018-19,22,1.098,20,0.750,2003,ff41a4cc-89ef-11e6-930f-a45e60e298d3
